#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2696 1.6115E-02 1.6115E-02   0.00   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=145 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 34  2.079         1.8572         0.7300
 35  2.179         1.8914         0.7710
 36  2.279         1.9264         0.8151
 37  2.379         1.9621         0.8589
 38  2.479         1.9985         0.9039
 39  2.579         2.0358         0.9507
 40  2.679         2.0739         0.9992
 41  2.779         2.3873         2.0983
 42  2.879         2.5313         1.9818
 43  2.979         2.6499         2.0281
 44  3.079         2.7475         2.0512
 45  3.179         2.7630         1.3096
 46  3.279         2.7769         1.2758
 47  3.379         2.8018         1.5470
 48  3.479         2.8456         1.8280
 49  3.579         2.9041         2.0040
 50  3.679         2.9675         2.1009
 51  3.779         3.0272         2.1355
 52  3.879         3.0761         2.1033
 53  3.979         3.1089         1.9705
 54  4.079         3.1384         1.9567
 55  4.179         3.1689         2.0004
 56  4.279         3.1978         2.0057
 57  4.379         3.2235         1.9836
 58  4.479         3.2515         2.0470
 59  4.579         3.2787         2.0611
 60  4.679         3.3054         2.0814
 61  4.779         3.3313         2.0942
 62  4.879         3.3564         2.1051
 63  4.979         3.3807         2.1165
 64  5.079         3.4043         2.1286
 65  5.179         3.4272         2.1380
 66  5.279         3.4494         2.1470
 67  5.379         3.4708         2.1526
 68  5.479         3.4913         2.1550
 69  5.579         3.5112         2.1619
 70  5.679         3.5306         2.1718
 71  5.779         3.5497         2.1825
 72  5.879         3.5684         2.1930
 73  5.979         3.5867         2.2024
 74  6.079         3.6048         2.2150
 75  6.179         3.6223         2.2200
 76  6.279         3.6391         2.2174
 77  6.379         3.6552         2.2169
 78  6.479         3.6708         2.2171
 79  6.579         3.6858         2.2179
 80  6.679         3.7004         2.2195
 81  6.779         3.7146         2.2218
 82  6.879         3.7284         2.2248
 83  6.979         3.7419         2.2273
 84  7.079         3.7550         2.2278
 85  7.179         3.7678         2.2307
 86  7.279         3.7804         2.2363
 87  7.379         3.7928         2.2428
 88  7.479         3.8050         2.2475
 89  7.579         3.8171         2.2550
 90  7.679         3.8291         2.2637
 91  7.779         3.8410         2.2739
 92  7.879         3.8531         2.2923
 93  7.979         3.8654         2.3113
 94  8.079         3.8781         2.3379
 95  8.179         3.8911         2.3615
 96  8.279         3.9040         2.3697
 97  8.379         3.9168         2.3799
 98  8.479         3.9295         2.3901
 99  8.579         3.9422         2.4001
100  8.679         3.9553         2.4276
101  8.779         3.9688         2.4555
102  8.879         3.9825         2.4762
103  8.979         3.9965         2.4979
104  9.079         4.0109         2.5216
105  9.179         4.0256         2.5505
106  9.279         4.0411         2.5836
107  9.379         4.0570         2.6151
108  9.479         4.0737         2.6485
109  9.579         4.0910         2.6833
110  9.679         4.1092         2.7228
111  9.779         4.1285         2.7668
112  9.879         4.1489         2.8094
113  9.979         4.1702         2.8504
114 10.079         4.1924         2.8901
115 10.179         4.2154         2.9287
116 10.279         4.2392         2.9660
117 10.379         4.2637         3.0022
118 10.479         4.2887         3.0371
119 10.579         4.3142         3.0706
120 10.679         4.3392         3.0859
121 10.779         4.3605         3.0400
122 10.879         4.3841         3.1088
123 10.979         4.4092         3.1583
124 11.079         4.4356         3.2059
125 11.179         4.4625         3.2415
126 11.279         4.4894         3.2676
127 11.379         4.5163         3.2947
128 11.479         4.5429         3.3171
129 11.579         4.5692         3.3387
130 11.679         4.5954         3.3624
131 11.779         4.6215         3.3882
132 11.879         4.6477         3.4139
133 11.979         4.6737         3.4378
134 12.079         4.6996         3.4636
135 12.179         4.7257         3.4917
136 12.279         4.7521         3.5222
137 12.379         4.7789         3.5552
138 12.479         4.8061         3.5898
139 12.579         4.8337         3.6227
140 12.679         4.8614         3.6534
141 12.779         4.8892         3.6817
142 12.879         4.9169         3.7076
143 12.979         4.9446         3.7357
144 13.079         4.9724         3.7636
145 13.179         5.0000         3.7901


#AGE= 5.000 BINS=144 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.133        -0.0857        -0.0857
  2 -1.033         0.1725        -0.1761
  3 -0.933         0.3360        -0.1673
  4 -0.833         0.4569        -0.1575
  5 -0.733         0.5513        -0.1579
  6 -0.633         0.6311        -0.1438
  7 -0.533         0.7023        -0.1185
  8 -0.433         0.7671        -0.0908
  9 -0.333         0.8257        -0.0731
 10 -0.233         0.8798        -0.0518
 11 -0.133         0.9320        -0.0142
 12 -0.033         0.9823         0.0215
 13  0.067         1.0305         0.0522
 14  0.167         1.0770         0.0835
 15  0.267         1.1316         0.2040
 16  0.367         1.1802         0.2047
 17  0.467         1.2254         0.2204
 18  0.567         1.2657         0.2135
 19  0.667         1.3044         0.2345
 20  0.767         1.3759         0.5572
 21  0.867         1.4892         0.8502
 22  0.967         1.5142         0.2627
 23  1.067         1.5412         0.3211
 24  1.167         1.5690         0.3620
 25  1.267         1.5969         0.3906
 26  1.367         1.6249         0.4203
 27  1.467         1.6533         0.4543
 28  1.567         1.6819         0.4860
 29  1.667         1.7110         0.5227
 30  1.767         1.7403         0.5545
 31  1.867         1.7699         0.5890
 32  1.967         1.8004         0.6317
 33  2.067         1.8312         0.6666
 34  2.167         1.8623         0.7025
 35  2.267         1.8936         0.7359
 36  2.367         1.9256         0.7764
 37  2.467         1.9578         0.8120
 38  2.567         1.9901         0.8455
 39  2.667         2.0222         0.8755
 40  2.767         2.0545         0.9089
 41  2.867         2.0869         0.9443
 42  2.967         2.2074         1.5919
 43  3.067         2.4232         2.0160
 44  3.167         2.5514         1.9589
 45  3.267         2.6423         1.9185
 46  3.367         2.7053         1.8355
 47  3.467         2.7578         1.8147
 48  3.567         2.8087         1.8521
 49  3.667         2.8629         1.9322
 50  3.767         2.9164         1.9802
 51  3.867         2.9585         1.9249
 52  3.967         3.0017         1.9778
 53  4.067         3.0439         2.0107
 54  4.167         3.0802         1.9841
 55  4.267         3.1113         1.9501
 56  4.367         3.1445         2.0119
 57  4.467         3.1763         2.0245
 58  4.567         3.2082         2.0582
 59  4.667         3.2389         2.0731
 60  4.767         3.2683         2.0841
 61  4.867         3.2966         2.0969
 62  4.967         3.3239         2.1093
 63  5.067         3.3504         2.1216
 64  5.167         3.3758         2.1318
 65  5.267         3.4004         2.1400
 66  5.367         3.4239         2.1459
 67  5.467         3.4465         2.1521
 68  5.567         3.4686         2.1630
 69  5.667         3.4902         2.1766
 70  5.767         3.5116         2.1928
 71  5.867         3.5323         2.2011
 72  5.967         3.5523         2.2061
 73  6.067         3.5716         2.2090
 74  6.167         3.5899         2.2061
 75  6.267         3.6075         2.2057
 76  6.367         3.6245         2.2096
 77  6.467         3.6410         2.2127
 78  6.567         3.6570         2.2147
 79  6.667         3.6725         2.2160
 80  6.767         3.6874         2.2168
 81  6.867         3.7019         2.2186
 82  6.967         3.7161         2.2217
 83  7.067         3.7298         2.2239
 84  7.167         3.7433         2.2271
 85  7.267         3.7564         2.2318
 86  7.367         3.7692         2.2314
 87  7.467         3.7819         2.2406
 88  7.567         3.7949         2.2661
 89  7.667         3.8083         2.2890
 90  7.767         3.8213         2.2927
 91  7.867         3.8341         2.2953
 92  7.967         3.8470         2.3151
 93  8.067         3.8603         2.3387
 94  8.167         3.8737         2.3567
 95  8.267         3.8873         2.3762
 96  8.367         3.9008         2.3854
 97  8.467         3.9138         2.3857
 98  8.567         3.9270         2.4032
 99  8.667         3.9407         2.4310
100  8.767         3.9546         2.4552
101  8.867         3.9689         2.4796
102  8.967         3.9835         2.5003
103  9.067         3.9983         2.5237
104  9.167         4.0136         2.5541
105  9.267         4.0295         2.5858
106  9.367         4.0460         2.6172
107  9.467         4.0631         2.6502
108  9.567         4.0810         2.6851
109  9.667         4.0997         2.7247
110  9.767         4.1193         2.7652
111  9.867         4.1399         2.8049
112  9.967         4.1613         2.8440
113 10.067         4.1836         2.8827
114 10.167         4.2067         2.9211
115 10.267         4.2306         2.9594
116 10.367         4.2553         2.9976
117 10.467         4.2807         3.0352
118 10.567         4.3071         3.0771
119 10.667         4.3346         3.1230
120 10.767         4.3575         3.0678
121 10.867         4.3819         3.1202
122 10.967         4.4074         3.1628
123 11.067         4.4341         3.2099
124 11.167         4.4613         3.2444
125 11.267         4.4886         3.2736
126 11.367         4.5153         3.2912
127 11.467         4.5418         3.3129
128 11.567         4.5681         3.3382
129 11.667         4.5944         3.3630
130 11.767         4.6206         3.3884
131 11.867         4.6468         3.4143
132 11.967         4.6729         3.4381
133 12.067         4.6989         3.4634
134 12.167         4.7250         3.4912
135 12.267         4.7514         3.5217
136 12.367         4.7782         3.5550
137 12.467         4.8054         3.5900
138 12.567         4.8331         3.6232
139 12.667         4.8609         3.6541
140 12.767         4.8888         3.6824
141 12.867         4.9166         3.7086
142 12.967         4.9444         3.7372
143 13.067         4.9722         3.7653
144 13.167         5.0000         3.7917


#AGE= 6.000 BINS=143 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.102        -0.1896        -0.1896
  2 -1.002         0.0586        -0.3025
  3 -0.902         0.2174        -0.2967
  4 -0.802         0.3362        -0.2848
  5 -0.702         0.4300        -0.2813
  6 -0.602         0.5096        -0.2664
  7 -0.502         0.5795        -0.2487
  8 -0.402         0.6437        -0.2178
  9 -0.302         0.7030        -0.1918
 10 -0.202         0.7571        -0.1738
 11 -0.102         0.8088        -0.1415
 12 -0.002         0.8590        -0.1024
 13  0.098         0.9072        -0.0712
 14  0.198         0.9539        -0.0383
 15  0.298         1.0014         0.0165
 16  0.398         1.0517         0.0905
 17  0.498         1.0994         0.1173
 18  0.598         1.1412         0.1030
 19  0.698         1.1803         0.1152
 20  0.798         1.2171         0.1269
 21  0.898         1.3489         0.7670
 22  0.998         1.3922         0.3688
 23  1.098         1.4198         0.2103
 24  1.198         1.4485         0.2531
 25  1.298         1.4774         0.2860
 26  1.398         1.5063         0.3154
 27  1.498         1.5355         0.3495
 28  1.598         1.5651         0.3840
 29  1.698         1.5951         0.4193
 30  1.798         1.6254         0.4541
 31  1.898         1.6559         0.4870
 32  1.998         1.6869         0.5243
 33  2.098         1.7182         0.5604
 34  2.198         1.7502         0.6025
 35  2.298         1.7829         0.6434
 36  2.398         1.8157         0.6776
 37  2.498         1.8491         0.7182
 38  2.598         1.8825         0.7513
 39  2.698         1.9158         0.7838
 40  2.798         1.9493         0.8211
 41  2.898         1.9832         0.8582
 42  2.998         2.0176         0.8995
 43  3.098         2.0531         0.9483
 44  3.198         2.3576         2.0600
 45  3.298         2.5288         2.0417
 46  3.398         2.6025         1.7961
 47  3.498         2.6690         1.8207
 48  3.598         2.7299         1.8469
 49  3.698         2.7867         1.8755
 50  3.798         2.8419         1.9185
 51  3.898         2.8958         1.9626
 52  3.998         2.9466         1.9899
 53  4.098         2.9952         2.0194
 54  4.198         3.0396         2.0274
 55  4.298         3.0740         1.9558
 56  4.398         3.1124         2.0398
 57  4.498         3.1490         2.0561
 58  4.598         3.1838         2.0704
 59  4.698         3.2169         2.0825
 60  4.798         3.2486         2.0966
 61  4.898         3.2791         2.1100
 62  4.998         3.3084         2.1228
 63  5.098         3.3366         2.1347
 64  5.198         3.3636         2.1441
 65  5.298         3.3894         2.1511
 66  5.398         3.4142         2.1581
 67  5.498         3.4382         2.1690
 68  5.598         3.4618         2.1844
 69  5.698         3.4850         2.2026
 70  5.798         3.5078         2.2152
 71  5.898         3.5296         2.2196
 72  5.998         3.5503         2.2187
 73  6.098         3.5700         2.2172
 74  6.198         3.5888         2.2160
 75  6.298         3.6069         2.2180
 76  6.398         3.6245         2.2217
 77  6.498         3.6415         2.2254
 78  6.598         3.6580         2.2294
 79  6.698         3.6739         2.2301
 80  6.798         3.6892         2.2293
 81  6.898         3.7041         2.2315
 82  6.998         3.7186         2.2348
 83  7.098         3.7327         2.2382
 84  7.198         3.7466         2.2440
 85  7.298         3.7601         2.2479
 86  7.398         3.7737         2.2620
 87  7.498         3.7875         2.2820
 88  7.598         3.8012         2.2944
 89  7.698         3.8148         2.3014
 90  7.798         3.8282         2.3113
 91  7.898         3.8415         2.3217
 92  7.998         3.8548         2.3343
 93  8.098         3.8686         2.3639
 94  8.198         3.8828         2.3894
 95  8.298         3.8966         2.3934
 96  8.398         3.9103         2.4003
 97  8.498         3.9239         2.4149
 98  8.598         3.9376         2.4296
 99  8.698         3.9518         2.4582
100  8.798         3.9664         2.4853
101  8.898         3.9812         2.5055
102  8.998         3.9962         2.5273
103  9.098         4.0116         2.5541
104  9.198         4.0276         2.5852
105  9.298         4.0441         2.6179
106  9.398         4.0623         2.6744
107  9.498         4.0770         2.5981
108  9.598         4.0901         2.5644
109  9.698         4.1061         2.6631
110  9.798         4.1245         2.7442
111  9.898         4.1453         2.8148
112  9.998         4.1681         2.8775
113 10.098         4.1927         2.9338
114 10.198         4.2188         2.9843
115 10.298         4.2460         3.0292
116 10.398         4.2739         3.0679
117 10.498         4.3020         3.0992
118 10.598         4.3307         3.1356
119 10.698         4.3577         3.1388
120 10.798         4.3818         3.1139
121 10.898         4.4073         3.1622
122 10.998         4.4336         3.2041
123 11.098         4.4609         3.2451
124 11.198         4.4883         3.2741
125 11.298         4.5156         3.3016
126 11.398         4.5424         3.3182
127 11.498         4.5686         3.3367
128 11.598         4.5949         3.3632
129 11.698         4.6211         3.3892
130 11.798         4.6473         3.4150
131 11.898         4.6734         3.4393
132 11.998         4.6994         3.4640
133 12.098         4.7255         3.4914
134 12.198         4.7519         3.5217
135 12.298         4.7786         3.5546
136 12.398         4.8057         3.5870
137 12.498         4.8330         3.6185
138 12.598         4.8606         3.6490
139 12.698         4.8882         3.6784
140 12.798         4.9160         3.7077
141 12.898         4.9440         3.7394
142 12.998         4.9720         3.7687
143 13.098         5.0000         3.7947


#AGE= 7.000 BINS=145 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.087        -0.1998        -0.1998
  2 -0.987         0.0288        -0.3593
  3 -0.887         0.1668        -0.3981
  4 -0.787         0.2764        -0.3752
  5 -0.687         0.3653        -0.3673
  6 -0.587         0.4408        -0.3562
  7 -0.487         0.5070        -0.3424
  8 -0.387         0.5676        -0.3178
  9 -0.287         0.6242        -0.2889
 10 -0.187         0.6768        -0.2657
 11 -0.087         0.7264        -0.2407
 12  0.013         0.7745        -0.2052
 13  0.113         0.8209        -0.1730
 14  0.213         0.8664        -0.1363
 15  0.313         0.9122        -0.0875
 16  0.413         0.9641         0.0161
 17  0.513         1.0083        -0.0056
 18  0.613         1.0528         0.0411
 19  0.713         1.0920         0.0275
 20  0.813         1.1291         0.0431
 21  0.913         1.2301         0.5468
 22  1.013         1.3106         0.5388
 23  1.113         1.3350         0.0725
 24  1.213         1.3627         0.1545
 25  1.313         1.3905         0.1829
 26  1.413         1.4187         0.2163
 27  1.513         1.4470         0.2475
 28  1.613         1.4756         0.2808
 29  1.713         1.5045         0.3118
 30  1.813         1.5341         0.3537
 31  1.913         1.5639         0.3848
 32  2.013         1.5945         0.4278
 33  2.113         1.6253         0.4602
 34  2.213         1.6570         0.5051
 35  2.313         1.6890         0.5401
 36  2.413         1.7220         0.5865
 37  2.513         1.7564         0.6388
 38  2.613         1.7925         0.6938
 39  2.713         1.8321         0.7719
 40  2.813         1.8749         0.8472
 41  2.913         1.9173         0.8862
 42  3.013         1.9575         0.9038
 43  3.113         1.9954         0.9178
 44  3.213         2.0325         0.9455
 45  3.313         2.2638         1.8796
 46  3.413         2.4517         1.9972
 47  3.513         2.5290         1.7415
 48  3.613         2.5975         1.7615
 49  3.713         2.6599         1.7865
 50  3.813         2.7175         1.8119
 51  3.913         2.7713         1.8377
 52  4.013         2.8265         1.9033
 53  4.113         2.8774         1.9209
 54  4.213         2.9233         1.9244
 55  4.313         2.9693         1.9715
 56  4.413         3.0113         1.9759
 57  4.513         3.0504         1.9852
 58  4.613         3.0872         1.9975
 59  4.713         3.1223         2.0129
 60  4.813         3.1560         2.0282
 61  4.913         3.1882         2.0431
 62  5.013         3.2191         2.0560
 63  5.113         3.2487         2.0668
 64  5.213         3.2769         2.0754
 65  5.313         3.3038         2.0827
 66  5.413         3.3298         2.0936
 67  5.513         3.3551         2.1083
 68  5.613         3.3800         2.1264
 69  5.713         3.4045         2.1428
 70  5.813         3.4280         2.1507
 71  5.913         3.4505         2.1531
 72  6.013         3.4718         2.1508
 73  6.113         3.4920         2.1496
 74  6.213         3.5113         2.1495
 75  6.313         3.5299         2.1534
 76  6.413         3.5480         2.1589
 77  6.513         3.5655         2.1625
 78  6.613         3.5824         2.1634
 79  6.713         3.5987         2.1645
 80  6.813         3.6144         2.1655
 81  6.913         3.6297         2.1696
 82  7.013         3.6447         2.1736
 83  7.113         3.6593         2.1789
 84  7.213         3.6736         2.1841
 85  7.313         3.6878         2.1948
 86  7.413         3.7018         2.2054
 87  7.513         3.7159         2.2199
 88  7.613         3.7301         2.2368
 89  7.713         3.7441         2.2450
 90  7.813         3.7577         2.2469
 91  7.913         3.7713         2.2619
 92  8.013         3.7853         2.2841
 93  8.113         3.7994         2.3045
 94  8.213         3.8139         2.3297
 95  8.313         3.8282         2.3407
 96  8.413         3.8421         2.3387
 97  8.513         3.8560         2.3533
 98  8.613         3.8702         2.3775
 99  8.713         3.8847         2.4021
100  8.813         3.8997         2.4299
101  8.913         3.9148         2.4500
102  9.013         3.9303         2.4733
103  9.113         3.9461         2.5011
104  9.213         3.9626         2.5321
105  9.313         3.9796         2.5642
106  9.413         3.9976         2.6071
107  9.513         4.0156         2.6230
108  9.613         4.0303         2.5522
109  9.713         4.0466         2.6146
110  9.813         4.0651         2.6846
111  9.913         4.0855         2.7482
112 10.013         4.1078         2.8070
113 10.113         4.1318         2.8623
114 10.213         4.1574         2.9146
115 10.313         4.1844         2.9645
116 10.413         4.2127         3.0123
117 10.513         4.2421         3.0581
118 10.613         4.2723         3.1003
119 10.713         4.2992         3.0771
120 10.813         4.3245         3.0776
121 10.913         4.3506         3.1166
122 11.013         4.3776         3.1574
123 11.113         4.4051         3.1936
124 11.213         4.4326         3.2205
125 11.313         4.4600         3.2464
126 11.413         4.4867         3.2625
127 11.513         4.5130         3.2807
128 11.613         4.5392         3.3067
129 11.713         4.5653         3.3319
130 11.813         4.5915         3.3584
131 11.913         4.6176         3.3845
132 12.013         4.6439         3.4117
133 12.113         4.6702         3.4402
134 12.213         4.6967         3.4679
135 12.313         4.7232         3.4959
136 12.413         4.7499         3.5255
137 12.513         4.7769         3.5568
138 12.613         4.8042         3.5898
139 12.713         4.8321         3.6261
140 12.813         4.8604         3.6598
141 12.913         4.8887         3.6887
142 13.013         4.9167         3.7126
143 13.113         4.9446         3.7376
144 13.213         4.9723         3.7640
145 13.313         5.0000         3.7905


#AGE= 8.000 BINS=143 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.024        -0.1580        -0.1580
  2 -0.924         0.0655        -0.3301
  3 -0.824         0.2052        -0.3551
  4 -0.724         0.3159        -0.3322
  5 -0.624         0.4048        -0.3275
  6 -0.524         0.4803        -0.3166
  7 -0.424         0.5469        -0.3008
  8 -0.324         0.6078        -0.2753
  9 -0.224         0.6644        -0.2486
 10 -0.124         0.7176        -0.2208
 11 -0.024         0.7676        -0.1957
 12  0.076         0.8157        -0.1642
 13  0.176         0.8628        -0.1248
 14  0.276         0.9083        -0.0940
 15  0.376         0.9538        -0.0490
 16  0.476         1.0018         0.0220
 17  0.576         1.0491         0.0623
 18  0.676         1.0925         0.0710
 19  0.776         1.1324         0.0759
 20  0.876         1.1691         0.0779
 21  0.976         1.2653         0.5636
 22  1.076         1.3552         0.6269
 23  1.176         1.3822         0.1628
 24  1.276         1.4102         0.2053
 25  1.376         1.4381         0.2312
 26  1.476         1.4663         0.2659
 27  1.576         1.4947         0.2964
 28  1.676         1.5233         0.3274
 29  1.776         1.5523         0.3625
 30  1.876         1.5818         0.3983
 31  1.976         1.6116         0.4337
 32  2.076         1.6420         0.4720
 33  2.176         1.6728         0.5080
 34  2.276         1.7044         0.5500
 35  2.376         1.7365         0.5895
 36  2.476         1.7694         0.6323
 37  2.576         1.8037         0.6850
 38  2.676         1.8401         0.7455
 39  2.776         1.8808         0.8317
 40  2.876         1.9240         0.9003
 41  2.976         1.9651         0.9214
 42  3.076         2.0037         0.9334
 43  3.176         2.0404         0.9482
 44  3.276         2.0759         0.9706
 45  3.376         2.1125         1.0209
 46  3.476         2.3844         2.0521
 47  3.576         2.5195         1.9465
 48  3.676         2.5949         1.7972
 49  3.776         2.6618         1.8170
 50  3.876         2.7235         1.8453
 51  3.976         2.7805         1.8706
 52  4.076         2.8331         1.8899
 53  4.176         2.8846         1.9328
 54  4.276         2.9361         1.9851
 55  4.376         2.9846         2.0080
 56  4.476         3.0281         2.0077
 57  4.576         3.0686         2.0181
 58  4.676         3.1068         2.0324
 59  4.776         3.1433         2.0491
 60  4.876         3.1781         2.0648
 61  4.976         3.2114         2.0789
 62  5.076         3.2431         2.0905
 63  5.176         3.2732         2.0995
 64  5.276         3.3020         2.1087
 65  5.376         3.3297         2.1210
 66  5.476         3.3567         2.1368
 67  5.576         3.3833         2.1566
 68  5.676         3.4092         2.1718
 69  5.776         3.4340         2.1797
 70  5.876         3.4577         2.1816
 71  5.976         3.4800         2.1799
 72  6.076         3.5012         2.1800
 73  6.176         3.5215         2.1808
 74  6.276         3.5411         2.1853
 75  6.376         3.5601         2.1911
 76  6.476         3.5784         2.1944
 77  6.576         3.5960         2.1959
 78  6.676         3.6131         2.1979
 79  6.776         3.6295         2.2003
 80  6.876         3.6455         2.2042
 81  6.976         3.6611         2.2084
 82  7.076         3.6763         2.2125
 83  7.176         3.6912         2.2187
 84  7.276         3.7058         2.2249
 85  7.376         3.7203         2.2373
 86  7.476         3.7349         2.2536
 87  7.576         3.7494         2.2651
 88  7.676         3.7637         2.2754
 89  7.776         3.7779         2.2848
 90  7.876         3.7918         2.2894
 91  7.976         3.8059         2.3096
 92  8.076         3.8205         2.3407
 93  8.176         3.8352         2.3572
 94  8.276         3.8498         2.3700
 95  8.376         3.8643         2.3799
 96  8.476         3.8785         2.3851
 97  8.576         3.8929         2.4061
 98  8.676         3.9077         2.4330
 99  8.776         3.9228         2.4573
100  8.876         3.9382         2.4812
101  8.976         3.9539         2.5036
102  9.076         3.9699         2.5295
103  9.176         3.9866         2.5611
104  9.276         4.0037         2.5920
105  9.376         4.0214         2.6229
106  9.476         4.0403         2.6682
107  9.576         4.0584         2.6699
108  9.676         4.0746         2.6382
109  9.776         4.0926         2.7024
110  9.876         4.1126         2.7642
111  9.976         4.1343         2.8218
112 10.076         4.1576         2.8762
113 10.176         4.1825         2.9283
114 10.276         4.2088         2.9785
115 10.376         4.2365         3.0272
116 10.476         4.2654         3.0747
117 10.576         4.2957         3.1232
118 10.676         4.3252         3.1432
119 10.776         4.3510         3.1121
120 10.876         4.3774         3.1471
121 10.976         4.4046         3.1881
122 11.076         4.4322         3.2226
123 11.176         4.4599         3.2511
124 11.276         4.4876         3.2776
125 11.376         4.5147         3.2961
126 11.476         4.5411         3.3117
127 11.576         4.5673         3.3354
128 11.676         4.5934         3.3598
129 11.776         4.6197         3.3878
130 11.876         4.6460         3.4155
131 11.976         4.6723         3.4412
132 12.076         4.6984         3.4637
133 12.176         4.7243         3.4879
134 12.276         4.7504         3.5164
135 12.376         4.7769         3.5495
136 12.476         4.8041         3.5870
137 12.576         4.8319         3.6235
138 12.676         4.8599         3.6563
139 12.776         4.8880         3.6853
140 12.876         4.9160         3.7110
141 12.976         4.9440         3.7399
142 13.076         4.9721         3.7680
143 13.176         5.0000         3.7943


#AGE= 9.000 BINS=144 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.957        -0.2485        -0.2485
  2 -0.857        -0.0176        -0.4023
  3 -0.757         0.1332        -0.3996
  4 -0.657         0.2477        -0.3871
  5 -0.557         0.3385        -0.3860
  6 -0.457         0.4147        -0.3783
  7 -0.357         0.4832        -0.3532
  8 -0.257         0.5455        -0.3285
  9 -0.157         0.6037        -0.2974
 10 -0.057         0.6575        -0.2768
 11  0.043         0.7079        -0.2517
 12  0.143         0.7569        -0.2155
 13  0.243         0.8045        -0.1789
 14  0.343         0.8505        -0.1477
 15  0.443         0.9014        -0.0548
 16  0.543         0.9488        -0.0363
 17  0.643         0.9936        -0.0154
 18  0.743         1.0383         0.0285
 19  0.843         1.0777         0.0165
 20  0.943         1.1151         0.0317
 21  1.043         1.2228         0.5642
 22  1.143         1.3025         0.5271
 23  1.243         1.3292         0.1044
 24  1.343         1.3573         0.1548
 25  1.443         1.3853         0.1807
 26  1.543         1.4134         0.2103
 27  1.643         1.4419         0.2439
 28  1.743         1.4705         0.2751
 29  1.843         1.4996         0.3120
 30  1.943         1.5292         0.3476
 31  2.043         1.5592         0.3832
 32  2.143         1.5895         0.4186
 33  2.243         1.6205         0.4587
 34  2.343         1.6520         0.4972
 35  2.443         1.6843         0.5390
 36  2.543         1.7174         0.5830
 37  2.643         1.7521         0.6378
 38  2.743         1.7903         0.7154
 39  2.843         1.8314         0.7870
 40  2.943         1.8737         0.8411
 41  3.043         1.9140         0.8622
 42  3.143         1.9522         0.8769
 43  3.243         1.9882         0.8896
 44  3.343         2.0231         0.9108
 45  3.443         2.0588         0.9553
 46  3.543         2.1834         1.5803
 47  3.643         2.4267         2.0590
 48  3.743         2.5105         1.7549
 49  3.843         2.5827         1.7676
 50  3.943         2.6479         1.7921
 51  4.043         2.7078         1.8185
 52  4.143         2.7632         1.8415
 53  4.243         2.8168         1.8812
 54  4.343         2.8688         1.9212
 55  4.443         2.9189         1.9567
 56  4.543         2.9643         1.9611
 57  4.643         3.0062         1.9699
 58  4.743         3.0458         1.9852
 59  4.843         3.0833         2.0015
 60  4.943         3.1191         2.0171
 61  5.043         3.1530         2.0294
 62  5.143         3.1852         2.0390
 63  5.243         3.2160         2.0505
 64  5.343         3.2456         2.0651
 65  5.443         3.2744         2.0820
 66  5.543         3.3027         2.1022
 67  5.643         3.3301         2.1168
 68  5.743         3.3563         2.1236
 69  5.843         3.3811         2.1252
 70  5.943         3.4045         2.1247
 71  6.043         3.4268         2.1256
 72  6.143         3.4481         2.1280
 73  6.243         3.4686         2.1325
 74  6.343         3.4885         2.1388
 75  6.443         3.5076         2.1427
 76  6.543         3.5260         2.1445
 77  6.643         3.5438         2.1478
 78  6.743         3.5610         2.1503
 79  6.843         3.5778         2.1546
 80  6.943         3.5940         2.1583
 81  7.043         3.6097         2.1618
 82  7.143         3.6251         2.1661
 83  7.243         3.6402         2.1732
 84  7.343         3.6551         2.1846
 85  7.443         3.6700         2.1980
 86  7.543         3.6850         2.2155
 87  7.643         3.6998         2.2249
 88  7.743         3.7143         2.2301
 89  7.843         3.7287         2.2417
 90  7.943         3.7430         2.2529
 91  8.043         3.7577         2.2803
 92  8.143         3.7730         2.3113
 93  8.243         3.7880         2.3189
 94  8.343         3.8027         2.3264
 95  8.443         3.8174         2.3384
 96  8.543         3.8320         2.3513
 97  8.643         3.8470         2.3787
 98  8.743         3.8624         2.4045
 99  8.843         3.8781         2.4271
100  8.943         3.8940         2.4498
101  9.043         3.9102         2.4759
102  9.143         3.9270         2.5057
103  9.243         3.9444         2.5379
104  9.343         3.9623         2.5676
105  9.443         3.9808         2.6020
106  9.543         4.0003         2.6423
107  9.643         4.0183         2.6283
108  9.743         4.0361         2.6392
109  9.843         4.0557         2.6996
110  9.943         4.0768         2.7538
111 10.043         4.0995         2.8063
112 10.143         4.1237         2.8576
113 10.243         4.1494         2.9085
