#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2763 2.0094E-02 2.0094E-02   0.10   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=138 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
#AGE= 3.000 BINS=145 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.214         0.0753         0.0753
  2 -1.114         0.3200        -0.0457
  3 -1.014         0.4654        -0.0804
  4 -0.914         0.5684        -0.1070
  5 -0.814         0.6509        -0.1113
  6 -0.714         0.7225        -0.0954
  7 -0.614         0.7865        -0.0771
  8 -0.514         0.8445        -0.0585
  9 -0.414         0.8990        -0.0292
 10 -0.314         0.9507         0.0005
 11 -0.214         0.9998         0.0288
 12 -0.114         1.0470         0.0603
 13 -0.014         1.0920         0.0844
 14  0.086         1.1348         0.1077
 15  0.186         1.1760         0.1323
 16  0.286         1.2159         0.1596
 17  0.386         1.2550         0.1903
 18  0.486         1.2926         0.2114
 19  0.586         1.3303         0.2495
 20  0.686         1.4787         0.9404
 21  0.786         1.5252         0.5320
 22  0.886         1.5590         0.4330
 23  0.986         1.5931         0.4710
 24  1.086         1.6274         0.5083
 25  1.186         1.6590         0.5051
 26  1.286         1.6887         0.5089
 27  1.386         1.7168         0.5140
 28  1.486         1.7435         0.5178
 29  1.586         1.7685         0.5175
 30  1.686         1.7920         0.5135
 31  1.786         1.8141         0.5090
 32  1.886         1.8350         0.5063
 33  1.986         1.8546         0.4998
 34  2.086         1.8731         0.4929
 35  2.186         1.8906         0.4871
 36  2.286         2.0211         1.4355
 37  2.386         2.0632         1.0279
 38  2.486         2.1125         1.1433
 39  2.586         2.2151         1.5381
 40  2.686         2.4267         2.0129
 41  2.786         2.5571         1.9712
 42  2.886         2.6499         1.9341
 43  2.986         2.7299         1.9555
 44  3.086         2.8016         1.9846
 45  3.186         2.8637         1.9879
 46  3.286         2.9172         1.9812
 47  3.386         2.9691         2.0205
 48  3.486         3.0163         2.0295
 49  3.586         3.0565         2.0031
 50  3.686         3.0928         1.9966
 51  3.786         3.1273         2.0110
 52  3.886         3.1607         2.0289
 53  3.986         3.1896         1.9991
 54  4.086         3.2192         2.0376
 55  4.186         3.2484         2.0621
 56  4.286         3.2770         2.0809
 57  4.386         3.3042         2.0878
 58  4.486         3.3289         2.0713
 59  4.586         3.3533         2.0907
 60  4.686         3.3770         2.1012
 61  4.786         3.3998         2.1098
 62  4.886         3.4220         2.1198
 63  4.986         3.4437         2.1310
 64  5.086         3.4648         2.1401
 65  5.186         3.4853         2.1488
 66  5.286         3.5052         2.1563
 67  5.386         3.5245         2.1633
 68  5.486         3.5432         2.1692
 69  5.586         3.5614         2.1745
 70  5.686         3.5793         2.1849
 71  5.786         3.5970         2.1982
 72  5.886         3.6143         2.2061
 73  5.986         3.6309         2.2043
 74  6.086         3.6468         2.2035
 75  6.186         3.6622         2.2031
 76  6.286         3.6770         2.2031
 77  6.386         3.6914         2.2035
 78  6.486         3.7053         2.2044
 79  6.586         3.7188         2.2056
 80  6.686         3.7320         2.2073
 81  6.786         3.7448         2.2093
 82  6.886         3.7574         2.2117
 83  6.986         3.7696         2.2138
 84  7.086         3.7815         2.2108
 85  7.186         3.7931         2.2136
 86  7.286         3.8046         2.2254
 87  7.386         3.8164         2.2412
 88  7.486         3.8281         2.2531
 89  7.586         3.8398         2.2652
 90  7.686         3.8515         2.2753
 91  7.786         3.8631         2.2860
 92  7.886         3.8748         2.2999
 93  7.986         3.8867         2.3173
 94  8.086         3.8988         2.3388
 95  8.186         3.9112         2.3596
 96  8.286         3.9232         2.3569
 97  8.386         3.9347         2.3544
 98  8.486         3.9463         2.3674
 99  8.586         3.9580         2.3825
100  8.686         3.9699         2.4009
101  8.786         3.9823         2.4303
102  8.886         3.9950         2.4572
103  8.986         4.0082         2.4833
104  9.086         4.0217         2.5060
105  9.186         4.0354         2.5290
106  9.286         4.0497         2.5586
107  9.386         4.0645         2.5919
108  9.486         4.0801         2.6259
109  9.586         4.0963         2.6595
110  9.686         4.1132         2.6949
111  9.786         4.1309         2.7325
112  9.886         4.1494         2.7705
113  9.986         4.1688         2.8088
114 10.086         4.1890         2.8476
115 10.186         4.2102         2.8871
116 10.286         4.2323         2.9275
117 10.386         4.2553         2.9693
118 10.486         4.2795         3.0127
119 10.586         4.3049         3.0591
120 10.686         4.3310         3.0962
121 10.786         4.3552         3.0891
122 10.886         4.3786         3.0998
123 10.986         4.4024         3.1284
124 11.086         4.4278         3.1818
125 11.186         4.4542         3.2260
126 11.286         4.4815         3.2663
127 11.386         4.5086         3.2900
128 11.486         4.5356         3.3164
129 11.586         4.5627         3.3430
130 11.686         4.5896         3.3682
131 11.786         4.6163         3.3919
132 11.886         4.6428         3.4156
133 11.986         4.6693         3.4410
134 12.086         4.6958         3.4682
135 12.186         4.7225         3.4974
136 12.286         4.7494         3.5282
137 12.386         4.7764         3.5577
138 12.486         4.8037         3.5872
139 12.586         4.8310         3.6171
140 12.686         4.8586         3.6477
141 12.786         4.8864         3.6789
142 12.886         4.9145         3.7113
143 12.986         4.9430         3.7450
144 13.086         4.9715         3.7756
145 13.186         5.0000         3.8024


#AGE= 4.000 BINS=144 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.036         0.0122         0.0122
  2 -0.936         0.2804        -0.0562
  3 -0.836         0.4348        -0.0892
  4 -0.736         0.5436        -0.1106
  5 -0.636         0.6313        -0.1068
  6 -0.536         0.7064        -0.0928
  7 -0.436         0.7741        -0.0662
  8 -0.336         0.8353        -0.0463
  9 -0.236         0.8919        -0.0208
 10 -0.136         0.9453         0.0083
 11 -0.036         0.9959         0.0376
 12  0.064         1.0445         0.0691
 13  0.164         1.0914         0.1019
 14  0.264         1.1367         0.1327
 15  0.364         1.1810         0.1675
 16  0.464         1.2251         0.2101
 17  0.564         1.2660         0.2194
 18  0.664         1.3048         0.2364
 19  0.764         1.3430         0.2684
 20  0.864         1.5037         0.9942
 21  0.964         1.5361         0.3930
 22  1.064         1.5655         0.3806
 23  1.164         1.5945         0.4057
 24  1.264         1.6234         0.4308
 25  1.364         1.6524         0.4634
 26  1.464         1.6811         0.4869
 27  1.564         1.7105         0.5258
 28  1.664         1.7405         0.5661
 29  1.764         1.7708         0.5987
 30  1.864         1.8011         0.6292
 31  1.964         1.8315         0.6618
 32  2.064         1.8628         0.7049
 33  2.164         1.8943         0.7396
 34  2.264         1.9262         0.7764
 35  2.364         1.9584         0.8122
 36  2.464         1.9909         0.8486
 37  2.564         2.0238         0.8876
 38  2.664         2.0571         0.9251
 39  2.764         2.3198         1.9768
 40  2.864         2.4824         1.9769
 41  2.964         2.5898         1.9306
 42  3.064         2.6732         1.9152
 43  3.164         2.6809         0.9246
 44  3.264         2.6996         1.3262
 45  3.364         2.7421         1.7112
 46  3.464         2.8065         1.9460
 47  3.564         2.8779         2.0586
 48  3.664         2.9425         2.0828
 49  3.764         2.9922         2.0259
 50  3.864         3.0315         1.9693
 51  3.964         3.0708         2.0078
 52  4.064         3.1085         2.0279
 53  4.164         3.1433         2.0298
 54  4.264         3.1777         2.0599
 55  4.364         3.2068         2.0176
 56  4.464         3.2360         2.0489
 57  4.564         3.2639         2.0577
 58  4.664         3.2904         2.0639
 59  4.764         3.3160         2.0730
 60  4.864         3.3408         2.0857
 61  4.964         3.3649         2.0969
 62  5.064         3.3883         2.1075
 63  5.164         3.4109         2.1163
 64  5.264         3.4328         2.1249
 65  5.364         3.4540         2.1320
 66  5.464         3.4745         2.1372
 67  5.564         3.4943         2.1442
 68  5.664         3.5138         2.1563
 69  5.764         3.5331         2.1704
 70  5.864         3.5520         2.1826
 71  5.964         3.5705         2.1903
 72  6.064         3.5884         2.1947
 73  6.164         3.6054         2.1895
 74  6.264         3.6215         2.1827
 75  6.364         3.6369         2.1783
 76  6.464         3.6517         2.1761
 77  6.564         3.6660         2.1761
 78  6.664         3.6799         2.1784
 79  6.764         3.6935         2.1823
